Gene_ID	KOFAM
UHM36.35750__k141_22744_335	K02010
UHM36.35750__k141_92547_1	K02313
UHM36.35751__k141_40517_7	NA
UHM36.35751__k141_40517_103	NA
UHM36.35751__k141_15751_81	K13688
UHM36.35751__k141_23911_8	NA
UHM36.35751__k141_16344_13	NA
UHM36.35751__k141_29353_33	NA
UHM38.10833__k141_17452_12	NA
UHM38.10833__k141_17452_44	K06993
UHM38.10833__k141_28986_92	NA
UHM38.10833__k141_40438_2	NA
UHM38.10833__k141_45211_21	NA
UHM38.10833__k141_45211_53	NA
UHM38.35752__k141_45116_24	K02535
UHM38.35752__k141_233268_3	NA
UHM38.35752__k141_233527_15	K00058
UHM38.35752__k141_30780_23	NA
UHM38.35752__k141_211320_24	K00548
UHM38.35752__k141_136601_28	NA
UHM38.35752__k141_219391_3	K02480
UHM38.35752__k141_39347_1	K07789
UHM38.35752__k141_235087_16	K04773
UHM38.35752__k141_2971_10	K00833
UHM38.35752__k141_213001_208	K09800
UHM38.35752__k141_146062_38	K01915
UHM38.35752__k141_71471_2	K15727
UHM38.35752__k141_82568_19	K07338
UHM38.35753__k141_159900_5	NA
UHM38.35753__k141_44998_5	K25706
UHM38.35753__k141_230815_170	NA
UHM38.35753__k141_36470_1	NA
UHM38.35753__k141_28006_27	K11744
UHM38.35753__k141_196103_26	NA
UHM38.35753__k141_249412_9	K07795
UHM38.35753__k141_90320_7	NA
UHM38.35753__k141_19540_6	K00525
UHM38.35753__k141_64403_2	K03566
UHM38.35753__k141_48907_15	K07304
UHM38.35753__k141_261294_8	K18334
UHM38.35753__k141_193670_10	K21966
UHM40.10834__k141_111727_223	K07303
UHM40.10834__k141_73783_105	K02013
UHM40.35754__k141_101638_168	NA
UHM40.35755__k141_49138_22	K01534
UHM40.35755__k141_63804_2	NA
UHM40.35755__k141_132359_47	K20971
UHM40.35755__k141_55651_49	K07110
UHM40.35755__k141_55651_49	K21686
UHM40.35755__k141_3796_2	K00795
UHM40.35755__k141_71558_64	K01692
UHM40.35755__k141_71558_64	K15866
UHM40.35755__k141_109255_6	K02014
UHM40.35755__k141_17945_7	K02519
UHM40.35755__k141_110179_70	NA
UHM41.10835__k141_36706_13	K11921
UHM41.10835__k141_65511_227	K05799
UHM41.10835__k141_48780_221	NA
UHM41.10835__k141_54351_19	NA
UHM41.10835__k141_88533_45	NA
UHM41.10835__k141_30443_148	K01952
UHM41.35756__k141_103197_3	K04101
UHM41.35756__k141_75647_2	K02014
UHM41.35756__k141_75647_2	K16091
UHM41.35756__k141_119064_2	K02014
UHM41.35756__k141_119064_2	K16089
UHM41.35756__k141_48360_1	NA
UHM41.35756__k141_36988_4	K03978
UHM41.35756__k141_64736_2	K07795
UHM41.35756__k141_2009_230	K15862
UHM41.35756__k141_78073_2	NA
UHM41.35757__k141_154825_48	K08721
UHM41.35757__k141_154825_48	K18139
UHM41.35757__k141_129974_62	NA
UHM41.35757__k141_103867_17	NA
UHM43.10836__k141_53052_453	NA
UHM43.10836__k141_53052_485	K07687
UHM43.10836__k141_80744_12	NA
UHM43.10836__k141_123323_74	K07085
UHM43.10836__k141_137143_195	NA
UHM43.10836__k141_137143_291	K00373
UHM43.10836__k141_149303_31	K00615
UHM44.10837__k141_66820_1	NA
UHM45.10838__k141_91840_17	NA
UHM45.10838__k141_91840_49	NA
UHM45.10838__k141_77937_131	K01785
UHM45.10838__k141_16414_34	NA
UHM45.10838__k141_105724_16	K00598
UHM45.35758__k141_133621_86	NA
UHM45.35758__k141_172066_27	K03648
UHM45.35758__k141_156210_361	NA
UHM45.35758__k141_156210_393	K00554
UHM45.35758__k141_2204_226	K01998
UHM45.35758__k141_113664_16	NA
UHM45.35758__k141_77575_105	K02945
UHM45.35758__k141_159540_83	K00343
UHM45.35759__k141_242_15	K07793
UHM45.35759__k141_242_79	K11961
UHM45.35759__k141_37800_230	K01816
UHM45.35759__k141_37800_230	K22131
UHM45.35759__k141_37800_294	K02356
UHM45.35759__k141_117004_135	NA
UHM45.35759__k141_117004_231	K02575
UHM45.35759__k141_33804_30	K02453
UHM45.35759__k141_5957_1	NA
UHM45.35759__k141_53792_96	K21395
UHM45.35759__k141_53792_96	K23007
UHM56.10839__k141_72234_18	NA
UHM56.10839__k141_40489_842	K03544
UHM56.35760__k141_68129_31	K02004
UHM72.35762__k141_24381_144	NA
UHM72.35762__k141_9436_123	K00658
UHM72.35763__k141_65370_9	K04343
UHM72.35763__k141_18862_7	K03629
UHM72.35763__k141_85075_49	NA
UHM72.35764__k141_34436_1	NA
UHM72.35764__k141_146595_9	NA
UHM72.35764__k141_52568_220	K12308
UHM72.35764__k141_137124_103	K07462
UHM102.10840__k141_38091_3	NA
UHM102.35765__k141_38581_22	K05306
UHM102.35765__k141_58353_32	K01546
UHM102.35765__k141_68445_10	NA
UHM102.35765__k141_78579_103	K02073
UHM102.35765__k141_78579_135	K14682
UHM102.35765__k141_149437_230	K01779
UHM102.35765__k141_11599_23	NA
UHM102.35765__k141_3913_4	NA
UHM102.35765__k141_69756_9	K01802
UHM102.35765__k141_88887_108	K02536
UHM102.35765__k141_11880_60	K07795
UHM102.35765__k141_11880_92	K21021
UHM102.35765__k141_36936_2	K15726
UHM102.35766__k141_135714_2	K00265
UHM102.35766__k141_105023_142	K06941
UHM102.35766__k141_133317_29	K02113
UHM102.35767__k141_29048_27	K04069
UHM102.35767__k141_29048_59	NA
UHM102.35767__k141_150669_217	NA
UHM125.35768__k141_135374_158	NA
UHM125.35768__k141_101761_25	K03088
UHM125.35768__k141_136480_17	K00765
UHM125.35768__k141_141394_150	K01011
UHM125.35768__k141_141394_214	K02621
UHM125.35768__k141_141394_246	K00077
UHM125.35768__k141_134143_92	NA
UHM125.35769__k141_211063_45	K03566
UHM125.35769__k141_201932_16	K02111
UHM125.35770__k141_174652_9	K03722
UHM145.35771__k141_111535_22	K03566
UHM145.35771__k141_107900_297	NA
UHM145.35771__k141_2451_5	NA
UHM145.35771__k141_108662_21	K06911
UHM145.35771__k141_53940_101	K01491
UHM145.35771__k141_105144_72	NA
UHM145.35772__k141_126178_53	NA
UHM145.35772__k141_89048_30	K01029
UHM145.35772__k141_25235_166	K21574
UHM145.35772__k141_37415_112	K04063
UHM145.35773__k141_38867_17	K15553
UHM145.35773__k141_48572_30	K07175
UHM17.10826__k141_270_9	K00851
UHM17.10826__k141_141622_27	K15256
UHM17.10826__k141_49388_1	K07098
UHM17.10826__k141_13395_8	NA
UHM17.10826__k141_14500_5	NA
UHM17.10826__k141_128480_6	K01990
UHM17.10826__k141_128480_6	K25144
UHM17.35739__k141_67429_11	NA
UHM17.35739__k141_71180_32	K00013
UHM17.35740__k141_118501_484	K02510
UHM17.35740__k141_118501_516	K07795
UHM17.35740__k141_95120_120	K06954
UHM18.10827__k141_27429_15	NA
UHM18.10827__k141_27429_47	NA
UHM18.10827__k141_27753_274	NA
UHM18.10827__k141_92882_12	K02073
UHM18.35741__k141_18171_40	K07795
UHM18.35741__k141_105417_1	NA
UHM18.35741__k141_96994_1	NA
UHM18.35741__k141_66399_1	K02258
UHM18.35741__k141_84144_2	K07491
UHM18.35741__k141_34994_1	K21395
UHM18.35742__k141_103447_288	NA
UHM18.35742__k141_111443_2	K02050
UHM18.35742__k141_111443_2	K15577
UHM18.35742__k141_201724_1	NA
UHM18.35742__k141_92983_1	K00600
UHM18.35742__k141_93619_3	NA
UHM18.35742__k141_130119_1	K10536
UHM20.10828__k141_151307_2	NA
UHM20.10828__k141_151661_58	NA
UHM20.10828__k141_59453_3	K07345
UHM20.10828__k141_175737_2	NA
UHM20.35743__k141_42199_53	K18013
UHM20.35743__k141_105268_292	NA
UHM20.35743__k141_51077_35	K02575
UHM20.35743__k141_117686_47	K14652
UHM20.35744__k141_147142_4	NA
UHM20.35744__k141_110248_12	NA
UHM20.35744__k141_149518_76	NA
UHM22.35745__k141_25645_19	K07323
UHM22.35745__k141_60579_243	K03585
UHM22.35745__k141_53261_2	K11740
UHM22.35746__k141_67963_57	K05825
UHM22.35746__k141_20630_14	K01875
UHM22.35747__k141_4102_14	K22296
UHM22.35747__k141_40454_11	K00790
UHM22.35747__k141_20531_11	K25283
UHM22.35747__k141_52536_217	NA
UHM27.10829__k141_134813_17	NA
UHM27.10829__k141_134813_49	NA
UHM27.10829__k141_20591_2	K07107
UHM31.10830__k141_29556_47	K01607
UHM31.10830__k141_35891_10	K07795
UHM31.35748__k141_76254_3	NA
UHM31.35748__k141_74670_5	K02348
UHM31.35748__k141_74670_5	K07107
UHM31.35749__k141_1890_7	K23993
UHM31.35749__k141_119885_83	K00382
UHM31.35749__k141_58634_76	K07012
UHM31.35749__k141_147453_49	K02030
UHM31.35749__k141_147453_49	K10001
UHM31.35749__k141_147453_81	K12941
UHM31.35749__k141_24031_168	K07793
UHM33.10831__k141_128603_4	K01423
UHM33.10831__k141_8830_30	K01736
UHM33.10831__k141_70952_17	K00163
UHM33.10831__k141_38576_41	K06969
UHM36.10832__k141_139623_67	K18030
UHM36.10832__k141_146302_147	NA
UHM36.10832__k141_167455_3	NA
UHM36.35750__k141_23416_97	NA
UHM36.35750__k141_90018_101	NA
UHM36.35750__k141_73504_81	K23010
UHM36.35750__k141_88419_33	K10221
UHM36.35750__k141_22744_336	K02011
UHM36.35751__k141_38086_148	K02031
UHM36.35751__k141_38086_148	K02032
UHM36.35751__k141_66105_52	K00020
UHM36.35751__k141_53834_265	K01925
UHM36.35751__k141_29353_34	K00858
UHM38.10833__k141_17452_45	K02342
UHM38.10833__k141_62897_5	NA
UHM38.35752__k141_61461_11	K00574
UHM38.35752__k141_204317_11	K13587
UHM38.35752__k141_3366_13	K07259
UHM38.35752__k141_213001_241	K02564
UHM38.35752__k141_153078_32	K01595
UHM38.35753__k141_222360_44	NA
UHM38.35753__k141_36470_2	K07518
UHM38.35753__k141_196103_27	K22390
UHM38.35753__k141_28030_147	K02337
UHM38.35753__k141_276174_4	NA
UHM38.35753__k141_64403_3	K07649
UHM38.35753__k141_106181_23	K02229
UHM40.10834__k141_114788_174	NA
UHM40.10834__k141_73278_60	K07246
UHM40.35754__k141_123918_2	K01803
UHM40.35754__k141_101638_169	NA
UHM40.35754__k141_67792_1	NA
UHM40.35754__k141_20338_1	K08683
UHM40.35754__k141_64475_1	K01447
UHM40.35754__k141_64475_1	K03806
UHM40.35754__k141_107889_3	NA
UHM40.35754__k141_26066_2	K00459
UHM40.35755__k141_152313_6	NA
UHM40.35755__k141_49397_98	NA
UHM40.35755__k141_120182_2	NA
UHM40.35755__k141_85326_446	K00526
UHM40.35755__k141_123787_14	K01687
UHM40.35755__k141_80302_79	K06905
UHM40.35755__k141_81960_2	NA
UHM41.10835__k141_45462_26	K11902
UHM41.35756__k141_9385_2	NA
UHM41.35756__k141_64736_3	K17737
UHM41.35756__k141_61210_2	NA
UHM41.35756__k141_116754_5	NA
UHM41.35756__k141_97914_1	NA
UHM41.35757__k141_169892_21	K06894
UHM41.35757__k141_196570_3	K02457
UHM43.10836__k141_156741_19	NA
UHM43.10836__k141_137143_260	NA
UHM45.10838__k141_33839_40	NA
UHM45.35758__k141_222388_188	K03292
UHM45.35758__k141_113664_17	K18672
UHM45.35758__k141_25709_73	K25010
UHM45.35758__k141_159540_84	NA
UHM45.35759__k141_37800_295	NA
UHM45.35759__k141_87817_44	K05712
UHM45.35759__k141_33804_895	NA
UHM56.10839__k141_114582_25	K07795
UHM56.10839__k141_76817_2	K01426
UHM56.10839__k141_76817_2	K02433
UHM72.35762__k141_91723_34	K00383
UHM72.35762__k141_88293_7	K03688
UHM72.35762__k141_42566_17	K09458
UHM72.35763__k141_70372_5	K02673
UHM72.35763__k141_64633_1	K01872
UHM72.35764__k141_141145_70	NA
UHM72.35764__k141_97692_19	NA
UHM72.35764__k141_132840_13	K03896
UHM72.35764__k141_165267_122	K01971
UHM102.10840__k141_16971_1	NA
UHM102.10840__k141_58984_1	NA
UHM102.10840__k141_106746_2	NA
UHM102.10840__k141_90579_2	NA
UHM102.35765__k141_143677_58	NA
UHM102.35765__k141_78579_8	K06160
UHM102.35765__k141_78579_104	NA
UHM102.35765__k141_107541_60	NA
UHM102.35766__k141_103019_100	NA
UHM102.35766__k141_51493_8	NA
UHM102.35766__k141_46557_7	K00425
UHM102.35766__k141_37597_8	K02014
UHM102.35767__k141_29048_28	NA
UHM102.35767__k141_49891_23	NA
UHM102.35767__k141_148906_15	NA
UHM102.35767__k141_223824_35	K08172
UHM102.35767__k141_68672_5	K16013
UHM125.35768__k141_80912_137	NA
UHM125.35768__k141_94141_400	K06985
UHM125.35769__k141_206564_2	NA
UHM125.35769__k141_75715_14	NA
UHM125.35769__k141_167933_80	NA
UHM125.35770__k141_255038_45	NA
UHM125.35770__k141_174652_10	K20074
UHM145.35771__k141_116127_20	K07074
UHM145.35771__k141_71065_72	NA
UHM145.35771__k141_36169_40	NA
UHM145.35772__k141_5007_174	NA
UHM145.35773__k141_191253_32	K01473
UHM145.35773__k141_180375_17	NA
UHM17.10826__k141_194196_5	K02688
UHM17.35739__k141_71180_33	K00765
UHM17.35739__k141_93487_31	NA
UHM17.35740__k141_95120_89	K20455
UHM18.10827__k141_27753_211	NA
UHM18.10827__k141_27753_243	K07090
UHM18.35741__k141_108450_2	NA
UHM18.35741__k141_9036_8	NA
UHM18.35742__k141_180496_144	K03043
UHM20.10828__k141_169976_4	K00453
UHM20.10828__k141_181233_12	NA
UHM20.10828__k141_106484_3	NA
UHM20.35744__k141_204584_405	NA
UHM20.35744__k141_153702_248	K03088
UHM20.35744__k141_89580_100	K22303
UHM20.35744__k141_110163_276	K11177
UHM20.35744__k141_183793_18	NA
UHM22.35745__k141_45198_5	K01584
UHM22.35745__k141_30875_2	NA
UHM22.35746__k141_24708_1	K01246
UHM22.35746__k141_135964_4	K03470
UHM22.35746__k141_6391_21	K02419
UHM22.35746__k141_97825_65	NA
UHM22.35746__k141_73754_25	NA
UHM22.35746__k141_100955_2	NA
UHM22.35747__k141_119990_2	K07112
UHM22.35747__k141_37541_11	NA
UHM27.10829__k141_128139_2	K07001
UHM27.10829__k141_134813_18	NA
UHM27.10829__k141_134813_50	NA
UHM27.10829__k141_18508_85	K02004
UHM27.10829__k141_168222_1	NA
UHM31.10830__k141_55191_126	K00812
UHM31.10830__k141_48432_7	K09980
UHM31.35748__k141_5997_3	NA
UHM31.35749__k141_75441_35	K02280
UHM31.35749__k141_147453_82	K07795
UHM36.10832__k141_50206_8	NA
UHM36.35750__k141_88419_34	K04100
UHM36.35751__k141_35610_50	K10844
UHM36.35751__k141_18016_129	NA
UHM36.35751__k141_18335_16	K14347
UHM36.35751__k141_13512_249	K02005
UHM36.35751__k141_29353_35	NA
UHM36.35751__k141_61811_139	NA
UHM36.35751__k141_26832_28	NA
UHM38.10833__k141_37812_1	NA
UHM38.10833__k141_24647_2	K23242
UHM38.10833__k141_29377_4	K02316
UHM38.35752__k141_23175_140	NA
UHM38.35752__k141_180945_27	NA
UHM38.35753__k141_151202_4	NA
UHM38.35753__k141_248877_3	K00793
UHM38.35753__k141_73375_35	NA
UHM38.35753__k141_181183_9	NA
UHM38.35753__k141_148907_157	K01744
UHM40.10834__k141_425_142	K18661
UHM40.10834__k141_16051_182	K02014
UHM40.10834__k141_16051_182	K16088
UHM40.10834__k141_89381_352	K12152
UHM40.10834__k141_78642_3	K03320
UHM40.35754__k141_110569_1	K03544
UHM40.35754__k141_92799_21	K21573
UHM40.35754__k141_24202_2	K13979
UHM40.35754__k141_39057_1	NA
UHM40.35755__k141_745_134	K03449
UHM40.35755__k141_35089_52	K18138
UHM40.35755__k141_40816_13	K01950
UHM40.35755__k141_55217_179	K01424
UHM40.35755__k141_123229_84	NA
UHM41.10835__k141_81667_11	NA
UHM41.10835__k141_56407_178	NA
UHM41.10835__k141_62031_40	K05896
UHM41.10835__k141_72432_10	K07516
UHM43.10836__k141_156741_276	K02343
UHM43.10836__k141_156741_372	K01999
UHM43.10836__k141_53207_58	NA
UHM43.10836__k141_163085_309	K03296
UHM44.10837__k141_44498_2	K12972
UHM44.10837__k141_24980_1	K03566
UHM45.10838__k141_88445_53	K07395
UHM45.10838__k141_52747_158	K03406
UHM45.35758__k141_119212_5	K06894
UHM45.35758__k141_119212_325	K01876
UHM45.35758__k141_113664_18	K15024
UHM56.10839__k141_67681_20	K18030
UHM56.10839__k141_40489_1036	K05367
UHM56.10839__k141_40809_169	NA
UHM72.35762__k141_63623_97	K07154
UHM72.35762__k141_4220_164	NA
UHM72.35762__k141_91880_5	K00133
UHM72.35763__k141_22769_56	K01953
UHM72.35763__k141_82878_2	NA
UHM72.35764__k141_62485_100	K08151
UHM72.35764__k141_170305_15	NA
UHM72.35764__k141_132840_206	NA
UHM72.35764__k141_99289_234	K06879
UHM102.10840__k141_54039_3	NA
UHM102.10840__k141_104988_1	K00799
UHM102.10840__k141_104988_1	K01800
UHM102.10840__k141_104988_1	K01801
UHM102.10840__k141_100907_3	K01243
UHM102.10840__k141_13348_3	NA
UHM102.35765__k141_131657_5	NA
UHM102.35765__k141_103234_45	NA
UHM102.35765__k141_69756_43	K00265
UHM102.35765__k141_107541_29	K07282
UHM102.35765__k141_107541_61	NA
UHM102.35765__k141_107541_93	NA
UHM102.35766__k141_73475_107	NA
UHM102.35766__k141_171374_225	NA
UHM102.35767__k141_145073_132	K00104
UHM102.35767__k141_176577_7	K02674
UHM125.35768__k141_134143_30	NA
UHM125.35769__k141_277230_30	K18900
UHM125.35769__k141_191527_7	NA
UHM125.35769__k141_148356_26	NA
UHM125.35770__k141_166683_11	K05591
UHM125.35770__k141_75819_4	K01041
UHM145.35771__k141_80478_52	NA
UHM145.35772__k141_127313_436	NA
UHM145.35773__k141_197403_3	K07795
UHM145.35773__k141_120616_7	K06160
UHM145.35773__k141_180375_18	K02014
UHM17.10826__k141_189301_8	NA
UHM17.10826__k141_151678_6	K03566
UHM17.10826__k141_200341_7	NA
UHM17.35739__k141_77169_39	K19504
UHM17.35739__k141_71180_2	NA
UHM17.35739__k141_71180_34	K02502
UHM17.35740__k141_6230_37	NA
UHM17.35740__k141_2198_44	K01576
UHM17.35740__k141_79412_179	K00979
UHM18.35741__k141_139427_41	NA
UHM18.35742__k141_2714_1	K01869
UHM18.35742__k141_24341_1	K25282
UHM20.10828__k141_128554_18	K00117
UHM20.35743__k141_51826_22	K01974
UHM20.35743__k141_120049_437	K02005
UHM20.35743__k141_120049_437	K13888
UHM20.35744__k141_178324_49	K02407
UHM20.35744__k141_43736_4	K15726
UHM20.35744__k141_89580_133	K07677
UHM20.35744__k141_181877_2	K06158
UHM22.35745__k141_86377_17	K02601
UHM22.35745__k141_90575_470	NA
UHM22.35745__k141_49861_6	K10440
UHM22.35745__k141_54695_295	NA
UHM22.35745__k141_3365_2	NA
UHM22.35745__k141_121793_1	NA
UHM22.35746__k141_30369_1	K01041
UHM22.35747__k141_8705_3	K03655
UHM22.35747__k141_97066_45	K02623
UHM22.35747__k141_125558_1	NA
UHM31.10830__k141_25986_35	NA
UHM31.10830__k141_48432_456	K03092
UHM31.35748__k141_66244_3	K06133
UHM31.35749__k141_6681_8	K22452
UHM31.35749__k141_147453_83	NA
UHM33.10831__k141_53809_266	K07795
UHM33.10831__k141_70721_70	K01547
UHM36.10832__k141_9771_42	K02047
UHM36.35750__k141_60859_46	NA
UHM36.35750__k141_21107_211	NA
UHM38.10833__k141_52283_7	K03303
UHM38.10833__k141_1292_5	K15034
UHM38.10833__k141_1643_3	K01624
UHM38.10833__k141_16505_1	K02051
UHM38.35752__k141_2487_2	K07229
UHM38.35753__k141_35434_15	K03449
UHM38.35753__k141_151202_5	NA
UHM38.35753__k141_250476_11	K00982
UHM40.10834__k141_27525_2	K02338
UHM40.35754__k141_28272_1	NA
UHM40.35755__k141_107747_282	K07399
UHM40.35755__k141_10862_1	NA
UHM40.35755__k141_65688_17	K01626
UHM40.35755__k141_26474_70	NA
UHM41.10835__k141_81667_12	K13936
UHM41.10835__k141_54351_86	K02001
UHM41.35757__k141_112774_32	NA
UHM44.10837__k141_30156_1	K11477
UHM45.10838__k141_3777_26	NA
UHM45.35758__k141_26013_1	NA
UHM45.35759__k141_63253_5	NA
UHM56.10839__k141_25047_1	NA
UHM56.10839__k141_96088_221	K08994
UHM56.10839__k141_40809_106	K03734
UHM72.35762__k141_83953_153	K07588
UHM72.35762__k141_114209_1	K00954
UHM72.35763__k141_18862_10	K03572
UHM72.35763__k141_75216_11	K03924
UHM72.35764__k141_79117_112	K04771
UHM72.35764__k141_35202_55	NA
UHM72.35764__k141_29724_80	K00626
UHM72.35764__k141_97692_181	K18702
UHM72.35764__k141_108509_233	K03555
UHM72.35764__k141_165267_284	K03439
UHM102.10840__k141_104988_2	K05810
UHM102.10840__k141_105555_7	K02613
UHM102.10840__k141_103724_4	K02014
UHM102.10840__k141_103724_4	K16090
UHM102.35765__k141_107541_62	NA
UHM102.35765__k141_56273_205	K02492
UHM102.35765__k141_95206_6	K01972
UHM102.35767__k141_171265_25	NA
UHM125.35768__k141_150411_20	NA
UHM125.35770__k141_41189_6	K07165
UHM145.35772__k141_93486_428	K00145
UHM17.10826__k141_270822_2	K10219
UHM17.35739__k141_77169_40	NA
UHM17.35739__k141_77169_72	NA
UHM17.35739__k141_71180_35	NA
UHM18.35741__k141_40525_1	K02412
UHM18.35742__k141_62780_1	K15269
UHM18.35742__k141_165897_64	K01183
UHM18.35742__k141_29459_1	NA
UHM18.35742__k141_167699_40	NA
UHM18.35742__k141_136884_2	NA
UHM20.10828__k141_41041_24	K24012
UHM20.10828__k141_182199_31	K01426
UHM20.10828__k141_165692_1	NA
UHM20.10828__k141_136389_17	NA
UHM20.35743__k141_120049_470	K07516
UHM20.35744__k141_110163_54	NA
UHM22.35745__k141_408_2	K03070
UHM22.35745__k141_90236_2	K03074
UHM22.35745__k141_49042_1	K08082
UHM22.35747__k141_25397_1	NA
UHM27.10829__k141_77728_3	NA
UHM31.10830__k141_77684_35	K00344
UHM31.35748__k141_115521_1	K00059
UHM31.35749__k141_6681_41	K00529
UHM33.10831__k141_71101_112	NA
UHM36.35750__k141_78349_19	K01548
UHM36.35751__k141_20938_57	K07642
UHM38.10833__k141_303_2	K03797
UHM38.10833__k141_4875_3	K11898
UHM38.10833__k141_36638_3	K06131
UHM38.35753__k141_169470_11	K02283
UHM38.35753__k141_135516_40	NA
UHM40.10834__k141_57623_4	K13598
UHM40.10834__k141_86722_101	K15778
UHM40.10834__k141_14942_95	K07795
UHM40.35754__k141_26403_1	NA
UHM40.35754__k141_124242_4	K01524
UHM40.35754__k141_71825_2	K03980
UHM40.35754__k141_124757_2	NA
UHM40.35754__k141_54771_1	NA
UHM40.35754__k141_72570_5	K03687
UHM41.10835__k141_65511_7	K09975
UHM41.10835__k141_32862_31	K03556
UHM41.10835__k141_45011_52	K01783
UHM41.10835__k141_16066_36	K00427
UHM41.10835__k141_16066_36	K03303
UHM41.35756__k141_4369_3	K08997
UHM41.35756__k141_119610_2	K07689
UHM41.35756__k141_108832_5	NA
UHM41.35756__k141_106102_354	K01895
UHM41.35756__k141_18517_1	NA
UHM41.35757__k141_38527_1	NA
UHM45.10838__k141_48900_23	K10914
UHM45.35758__k141_113664_20	K03088
UHM45.35758__k141_129036_104	K03724
UHM72.35762__k141_90695_24	NA
UHM72.35763__k141_22701_38	K02414
UHM72.35764__k141_50847_61	K20974
UHM72.35764__k141_162873_250	NA
UHM72.35764__k141_54202_173	NA
UHM102.10840__k141_106169_1	K03639
UHM102.35765__k141_107541_63	NA
UHM102.35765__k141_107541_95	K21636
UHM102.35766__k141_71552_21	NA
UHM125.35768__k141_134143_128	K03406
UHM145.35773__k141_101016_11	K09941
UHM18.35741__k141_79762_1	NA
UHM18.35741__k141_98786_1	K02408
UHM18.35742__k141_49962_8	K01187
UHM20.10828__k141_100469_9	K08344
UHM20.35743__k141_105268_328	K02517
UHM20.35743__k141_62024_25	NA
UHM22.35745__k141_90575_440	NA
UHM22.35745__k141_49861_8	K16371
UHM22.35746__k141_140573_2	K02662
UHM22.35746__k141_133770_167	K07397
UHM22.35747__k141_43954_1	K00371
UHM22.35747__k141_75775_10	K02014
UHM22.35747__k141_92304_112	K15923
UHM27.10829__k141_183649_1	K16216
UHM31.35748__k141_16859_1	K00240
UHM31.35749__k141_156417_37	K10441
UHM31.35749__k141_156417_37	K17215
UHM33.10831__k141_108597_104	K01921
UHM36.10832__k141_24984_483	K01999
UHM36.10832__k141_142063_212	K07795
UHM38.10833__k141_8013_1	K03775
UHM38.10833__k141_64137_1	K01066
UHM38.35752__k141_121958_10	K14393
UHM38.35752__k141_32776_1	K00525
UHM38.35752__k141_32980_10	K01637
UHM38.35752__k141_228780_5	NA
UHM38.35753__k141_269124_3	NA
UHM38.35753__k141_76596_3	K03294
UHM38.35753__k141_42305_4	K13795
UHM40.35754__k141_119132_3	K01061
UHM40.35754__k141_71376_1	K15634
UHM40.35754__k141_138942_1	K02030
UHM40.35754__k141_41901_1	K07516
UHM40.35755__k141_40816_80	K00099
UHM41.10835__k141_48780_322	K03701
UHM41.10835__k141_29066_41	NA
UHM41.10835__k141_69029_40	K03701
UHM41.10835__k141_16066_5	K01996
UHM41.35756__k141_19932_2	K03667
UHM45.35758__k141_113664_21	NA
UHM56.10839__k141_4202_54	NA
UHM56.10839__k141_40809_140	K15539
UHM72.35762__k141_63623_164	K01912
UHM72.35763__k141_19444_2	K01712
UHM72.35763__k141_13938_29	NA
UHM72.35763__k141_67568_1	K03752
UHM72.35763__k141_18473_7	NA
UHM72.35764__k141_105600_159	K02014
UHM72.35764__k141_105600_159	K16087
UHM102.10840__k141_93400_1	K01867
UHM102.35765__k141_4801_1	K02358
UHM102.35766__k141_71453_77	K02014
UHM102.35766__k141_71453_77	K16088
UHM102.35766__k141_12226_320	NA
UHM102.35766__k141_17313_382	K07677
UHM102.35766__k141_52087_2	NA
UHM125.35770__k141_161699_99	K00370
UHM125.35770__k141_257141_3	K07056
UHM17.10826__k141_39937_6	NA
UHM17.10826__k141_278307_6	NA
UHM18.10827__k141_110980_2	NA
UHM18.35741__k141_24892_1	NA
UHM18.35742__k141_103447_197	K03531
UHM18.35742__k141_195438_1	NA
UHM18.35742__k141_92983_422	NA
UHM18.35742__k141_75373_3	K08295
UHM20.35743__k141_16821_62	NA
UHM20.35743__k141_39947_33	K02429
UHM20.35743__k141_56291_18	K01079
UHM20.35744__k141_85200_9	K01091
UHM22.35745__k141_24823_2	NA
UHM22.35745__k141_90575_249	K14347
UHM22.35746__k141_58889_2	NA
UHM22.35747__k141_37541_15	K02448
UHM27.10829__k141_78800_1	K03088
UHM31.10830__k141_49607_9	K01889
UHM31.35748__k141_122814_3	K01480
UHM31.35748__k141_122814_3	K18459
UHM31.35748__k141_127203_2	K02523
UHM33.10831__k141_20756_22	NA
UHM36.10832__k141_43056_205	K00931
UHM36.35750__k141_90552_352	NA
UHM36.35750__k141_78349_53	K02014
UHM36.35751__k141_61811_175	NA
UHM38.10833__k141_53139_3	NA
UHM38.10833__k141_62617_1	NA
UHM38.35753__k141_195707_14	K01687
UHM38.35753__k141_72230_20	NA
UHM38.35753__k141_37723_5	NA
UHM38.35753__k141_109768_3	K03744
UHM38.35753__k141_209342_163	K01142
UHM40.35754__k141_100715_2	NA
UHM40.35754__k141_113967_1	K02557
UHM40.35754__k141_113967_1	K11892
UHM40.35754__k141_113967_1	K11893
UHM40.35754__k141_23625_1	K05501
UHM40.35754__k141_128302_2	K17322
UHM40.35754__k141_125354_1	NA
UHM40.35754__k141_82217_1	NA
UHM40.35755__k141_39375_2	NA
UHM40.35755__k141_153210_2	NA
UHM40.35755__k141_26451_12	NA
UHM40.35755__k141_135053_37	NA
UHM41.10835__k141_52003_197	K09461
